Чехлы и защитные стекла для смартфонов HTC,200   ₽,Медведково,https://www.avito.ru/moskva/telefony/chehly_i_zaschitnye_stekla_dlya_smartfonov_htc_1203982731
Запчасть для телефона метро Новогиреево,400   ₽,Библиотека им. Ленина,https://www.avito.ru/moskva/telefony/zapchast_dlya_telefona_metro_novogireevo_1782077731
Наушники для смартфона HTC,800   ₽,Нагатинская,https://www.avito.ru/moskva/telefony/naushniki_dlya_smartfona_htc_866248212
Дисплей с сенсором HTC One mini 2/M8 mini,900   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_one_mini_2m8_mini_587091344
Корпус для HTC One X,400   ₽,Павелецкая,https://www.avito.ru/moskva/telefony/korpus_dlya_htc_one_x_142319696
Продам телефон HTC P3350,3 000   ₽,Митино,https://www.avito.ru/moskva/telefony/prodam_telefon_htc_p3350_964182486
Дисплей HTC One M7 M8 M9 Mini 2 Desire 616 626,800   ₽,Белорусская,https://www.avito.ru/moskva/telefony/displey_htc_one_m7_m8_m9_mini_2_desire_616_626_1130520408
Защитный чехол для HTC ONE M9,650   ₽,Дмитровская,https://www.avito.ru/moskva/telefony/zaschitnyy_chehol_dlya_htc_one_m9_1638216792
"Сотовый телефон Nokia,Htc",800   ₽,Тульская,https://www.avito.ru/moskva/telefony/sotovyy_telefon_nokiahtc_1028382253
Батарея новая для HTC,650   ₽,Фонвизинская,https://www.avito.ru/moskva/telefony/batareya_novaya_dlya_htc_1403762373
"Чехлы для HTC 10, iPhone 7 и других телефонов",500   ₽,Римская,https://www.avito.ru/moskva/telefony/chehly_dlya_htc_10_iphone_7_i_drugih_telefonov_1787353263
Зарядка+аккумуляторы+защитная пленка HTC Disire HD,200   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/zaryadkaakkumulyatoryzaschitnaya_plenka_htc_disire_hd_1800472967
Противоударный чехол для HTC Desire 820 mini,300   ₽,Бульвар Рокоссовского,https://www.avito.ru/moskva/telefony/protivoudarnyy_chehol_dlya_htc_desire_820_mini_1576381922
Телефоны на запчасти,500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_1817338197
Телефоны,800   ₽,Площадь революции,https://www.avito.ru/moskva/telefony/telefony_1798338690
Дисплей HTC One акб чехол,400   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_one_akb_chehol_1640470568
"Дисплей с сенсором Htc Desire 628, черный",900   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_desire_628_chernyy_930041706
Аккумулятор HTC чехол дисплей,300   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_chehol_displey_1563457812
Телефоны на запчасти или под ремонт,200   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_ili_pod_remont_1815909168
Телефон,1 000   ₽,Раменки,https://www.avito.ru/moskva/telefony/telefon_1809742710
Чехлы и плёнки для телефона htc one m 9,85   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/chehly_i_plenki_dlya_telefona_htc_one_m_9_1017245430
Дисплейный модуль Lenovo A6000 с сенсором в рамке,1 200   ₽,Пражская,https://www.avito.ru/moskva/telefony/displeynyy_modul_lenovo_a6000_s_sensorom_v_ramke_805313616
Нтс,1 000   ₽,Отрадное,https://www.avito.ru/moskva/telefony/nts_1786998432
Чехол на HTC One E9,390   ₽,Щелковская,https://www.avito.ru/moskva/telefony/chehol_na_htc_one_e9_1762362292
Нокиа 5235 Comes With Music,1 500   ₽,Отрадное,https://www.avito.ru/moskva/telefony/nokia_5235_comes_with_music_1794895371
Телефоны,800   ₽,Орехово,https://www.avito.ru/moskva/telefony/telefony_1813974546
Верхняя шлейф плата hts one dual sim m 7,500   ₽,Владыкино,https://www.avito.ru/moskva/telefony/verhnyaya_shleyf_plata_hts_one_dual_sim_m_7_812596760
Дисплей с сенсором HTC Desire 530,900   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_desire_530_945131166
Дисплей с сенсором для HTC One SV,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_one_sv_814434646
Дисплей HTC Desire шлейф аккумулятор чехол,800   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_desire_shleyf_akkumulyator_chehol_1053520686
Модуль тачскрин экран HTC Desire 626,1 200   ₽,Белорусская,https://www.avito.ru/moskva/telefony/modul_tachskrin_ekran_htc_desire_626_1224632598
Чехол HTC дисплей,200   ₽,Савеловская,https://www.avito.ru/moskva/telefony/chehol_htc_displey_1684842299
Новый чехол для телефон HTC Desire Х,100   ₽,Сходненская,https://www.avito.ru/moskva/telefony/novyy_chehol_dlya_telefon_htc_desire_h_753188898
Дисплей с сенсором для HTC Desire 728,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_desire_728_1050592748
Аккумулятор SAMSUNG EB-BG900BBE для Galaxy S 5,899   ₽,Ботанический сад,https://www.avito.ru/moskva/telefony/akkumulyator_samsung_eb-bg900bbe_dlya_galaxy_s_5_1531944786
Гарнитура умных часов и другие FLY/BQ/hTC/SAMSUNG,400   ₽,Крылатское,https://www.avito.ru/moskva/telefony/garnitura_umnyh_chasov_i_drugie_flybqhtcsamsung_1801868178
Силиконовые накладки для HTC One М8 mini,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_one_m8_mini_1357938171
Корпуса Nokia Sony Ericsson motorola Htc,50   ₽,Ясенево,https://www.avito.ru/moskva/telefony/korpusa_nokia_sony_ericsson_motorola_htc_869914431
Дисплей с сенсором для HTC One V,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_one_v_814458329
"Антивандальные чехлы для телефонов от ""Lunatik""",400   ₽,Савеловская,https://www.avito.ru/moskva/telefony/antivandalnye_chehly_dlya_telefonov_ot_lunatik_1795550944
Дисплей с сенсором для HTC Desire 825,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_desire_825_948049265
Зарядное Устройство MicroUsb HTC TC P300 -Оригинал,490   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_microusb_htc_tc_p300_-original_88311324
Чехлы,50   ₽,Славянский бульвар,https://www.avito.ru/moskva/telefony/chehly_1787308575
Аккумулятор для HTC Desire 400/Desire 500/One SV,150   ₽,Серпуховская,https://www.avito.ru/moskva/telefony/akkumulyator_dlya_htc_desire_400desire_500one_sv_1819371339
Защитная пленка для телефона HTC Sansation,100   ₽,Верхние котлы,https://www.avito.ru/moskva/telefony/zaschitnaya_plenka_dlya_telefona_htc_sansation_1402385330
Чехлы на телефон HTC Desire 628,180   ₽,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/chehly_na_telefon_htc_desire_628_1505992862
Автомобильное зарядное устройство на HTC (miniusb),200   ₽,Молодежная,https://www.avito.ru/moskva/telefony/avtomobilnoe_zaryadnoe_ustroystvo_na_htc_miniusb_1438953347
Дисплей с сенсором HTC Desire 300,500   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_desire_300_555656034
Пластиковые чехлы накладка для HTC One S (3шт),250   ₽,Южная,https://www.avito.ru/moskva/telefony/plastikovye_chehly_nakladka_dlya_htc_one_s_3sht_356704295
Дисплей с сенсором HTC One X,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_one_x_796742071
Чехлы для телефона htc m9,500   ₽,Выхино,https://www.avito.ru/moskva/telefony/chehly_dlya_telefona_htc_m9_1790126920
Сетевой адаптер питания HTC Touch2 T3333,200   ₽,Раменки,https://www.avito.ru/moskva/telefony/setevoy_adapter_pitaniya_htc_touch2_t3333_1359373408
Чехол для мобильных телефонов нтс и других марок,400   ₽,Пражская,https://www.avito.ru/moskva/telefony/chehol_dlya_mobilnyh_telefonov_nts_i_drugih_marok_1007521496
Автомобильная зарядка для HTC,500   ₽,Сходненская,https://www.avito.ru/moskva/telefony/avtomobilnaya_zaryadka_dlya_htc_1027003936
Чехол для телефона HTC Wildfire S G13,90   ₽,Медведково,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_htc_wildfire_s_g13_1172513746
Модуль тачскрин экран HTC One M7 в рамке,1 400   ₽,Белорусская,https://www.avito.ru/moskva/telefony/modul_tachskrin_ekran_htc_one_m7_v_ramke_1096645450
Чехлы для телефонов HTC M7 и стекло для самсунг А3,200   ₽,Щелковская,https://www.avito.ru/moskva/telefony/chehly_dlya_telefonov_htc_m7_i_steklo_dlya_samsung_a3_1039879850
HTC Sensation,3 000   ₽,Марксистская,https://www.avito.ru/moskva/telefony/htc_sensation_778389835
Homtom 17 и HTC,2 000   ₽,Верхние котлы,https://www.avito.ru/moskva/telefony/homtom_17_i_htc_1769728280
HTC One 32Gb LTE рст (оригинал),7 000   ₽,Домодедовская,https://www.avito.ru/moskva/telefony/htc_one_32gb_lte_rst_original_177947253
Чехол для телефона HTC Desire 526 326 526,120   ₽,Медведково,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_htc_desire_526_326_526_1465023972
"Смартфон LG, HTC, Nokia на запчасти",300   ₽,Бунинская аллея,https://www.avito.ru/moskva/telefony/smartfon_lg_htc_nokia_na_zapchasti_1232105933
"HTC One X, Nokia 7610 6070 Krez SL502",1 000   ₽,Кантемировская,https://www.avito.ru/moskva/telefony/htc_one_x_nokia_7610_6070_krez_sl502_1156646813
Дисплей с сенсором HTC ONE/M7/801e,600   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_onem7801e_561658687
HTC 10 на запчасти,4 500   ₽,Щелковская,https://www.avito.ru/moskva/telefony/htc_10_na_zapchasti_1222558588
"Телефон SAMSUNG,Nokia, HTC",300   ₽,Ясенево,https://www.avito.ru/moskva/telefony/telefon_samsungnokia_htc_577202495
Телефоны,500   ₽,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/telefony_1805757010
Чехол для htc one m7 новый оригинальный,500   ₽,Свиблово,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_one_m7_novyy_originalnyy_1151238935
Держатель Sim-карты HTC One M8 (разные цвета),200   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_m8_raznye_tsveta_1161274448
Новый красный чехол на телефон HTC One M9,400   ₽,Выхино,https://www.avito.ru/moskva/telefony/novyy_krasnyy_chehol_na_telefon_htc_one_m9_1816568894
Чехол для телефона HTC desire 816,600   ₽,Митино,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_htc_desire_816_1821580947
Аккумулятор для HTC Legend повыш. емкости 1800 мАч,300   ₽,Коньково,https://www.avito.ru/moskva/telefony/akkumulyator_dlya_htc_legend_povysh._emkosti_1800_mach_782868991
Модуль экран тачскрин HTC One M8,1 150   ₽,Белорусская,https://www.avito.ru/moskva/telefony/modul_ekran_tachskrin_htc_one_m8_1210479959
Чехол PowerBank для HTC ONE,500   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/chehol_powerbank_dlya_htc_one_848183751
Чехол на телефон HTC Desire 326g Dual SIM,200   ₽,Верхние Лихоборы,https://www.avito.ru/moskva/telefony/chehol_na_telefon_htc_desire_326g_dual_sim_1327415914
Дисплей с сенсором для HTC Desire 500,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_desire_500_797966224
Гарнитура htc уши прищепка колесико громкости,50   ₽,Проспект Вернадского,https://www.avito.ru/moskva/telefony/garnitura_htc_ushi_prischepka_kolesiko_gromkosti_1207836249
Телефоны б/у,3 000   ₽,Некрасовка,https://www.avito.ru/moskva/telefony/telefony_bu_1762000058
Аккумулятор Google Pixel,600   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_google_pixel_1408394615
Alcatel/Nokia/Fly/SAMSUNG/HTC/Explay/Sony,700   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/alcatelnokiaflysamsunghtcexplaysony_1810483516
Модуль видеокамеры(основной).HTC One M8,500   ₽,Теплый стан,https://www.avito.ru/moskva/telefony/modul_videokameryosnovnoy.htc_one_m8_1810292581
Автомобильный держатель htc m8,1 350   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/avtomobilnyy_derzhatel_htc_m8_1681626955
"Оригинальные зарядные станции ""Larow Power""",250 000   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/originalnye_zaryadnye_stantsii_larow_power_901816762
Гарнитуры для мобильных тлф HTC и Nokia,400   ₽,Киевская,https://www.avito.ru/moskva/telefony/garnitury_dlya_mobilnyh_tlf_htc_i_nokia_1198166051
Продаю телефон нтс и чехол,4 000   ₽,Водный стадион,https://www.avito.ru/moskva/telefony/prodayu_telefon_nts_i_chehol_1300914371
Телефоны,100   ₽,Коптево,https://www.avito.ru/moskva/telefony/telefony_1805245886
Чехол nexxzero NX-MB-ZR-504DB для htc one2 m8 mini,200   ₽,Выхино,https://www.avito.ru/moskva/telefony/chehol_nexxzero_nx-mb-zr-504db_dlya_htc_one2_m8_mini_580937666
Чехол для телефона,300   ₽,Университет,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_1446032059
"Дисплей с сенсором для HTC One M7, без рамки",500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_one_m7_bez_ramki_814300066
HTC One mini 16GB LTE рст (Тайвань),5 000   ₽,Орехово,https://www.avito.ru/moskva/telefony/htc_one_mini_16gb_lte_rst_tayvan_280931586
"Телефоны sony, htc, nokia, xiaomi, SAMSUNG, МТС",5 500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/telefony_sony_htc_nokia_xiaomi_samsung_mts_1818629857
Стекло - защита экрана для смартфона HTC 610,50   ₽,Люблино,https://www.avito.ru/moskva/telefony/steklo_-_zaschita_ekrana_dlya_smartfona_htc_610_741892614
Много разных телефонов,2 700   ₽,Чеховская,https://www.avito.ru/moskva/telefony/mnogo_raznyh_telefonov_1229219527
Держатель Sim-карты HTC One X,200   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_x_779997865
Рабочие телефоны,400   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/rabochie_telefony_1802923687
"Продаю новое, тачскрин для HTC 816 H",1 700   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/prodayu_novoe_tachskrin_dlya_htc_816_h_976323514
Держатель Sim-карты HTC One M7,200   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_m7_779998805
"3в1-ом,держатель, зарядка,навигатор HTC-e310 titan",500   ₽,Новокосино,https://www.avito.ru/moskva/telefony/3v1-omderzhatel_zaryadkanavigator_htc-e310_titan_1053532108
Панель-накладка для мобильного телефона HTC,600   ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/panel-nakladka_dlya_mobilnogo_telefona_htc_1576297565
Смартфоны и др на запчасти,2 000   ₽,Братиславская,https://www.avito.ru/moskva/telefony/smartfony_i_dr_na_zapchasti_1789823014
Авто. держатель с функцией зарядки HTC incredible,500   ₽,Нагатинская,https://www.avito.ru/moskva/telefony/avto._derzhatel_s_funktsiey_zaryadki_htc_incredible_886381554
Гейпад джостик м 11 для смартфона,800   ₽,Выхино,https://www.avito.ru/moskva/telefony/geypad_dzhostik_m_11_dlya_smartfona_1794766236
Защитное стекло HTC дисплей чехол,100   ₽,Савеловская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_displey_chehol_1335488791
Продам смартфоны,6 500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/prodam_smartfony_861066395
Дисплей с тачскрином Alcatel 5017 / 5019 / 4027,600   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_tachskrinom_alcatel_5017_5019_4027_899531395
HTC Desire 816 dual sim,4 150   ₽,Медведково,https://www.avito.ru/moskva/telefony/htc_desire_816_dual_sim_1774110176
Защитное стекло для HTC One M9,150   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_dlya_htc_one_m9_852871610
Панель-бампер для HTC Windows Phone 8S (Clip-Case),600   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/panel-bamper_dlya_htc_windows_phone_8s_clip-case_268689491
Аккумулятор MiLi Power Crystal HB A-10,300   ₽,Чертановская,https://www.avito.ru/moskva/telefony/akkumulyator_mili_power_crystal_hb_a-10_1234439566
Держатель Sim-карты HTC One M9,400   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_m9_779999522
Дисплей с сенсором HTC Desire 626G 530 630,1 000   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_desire_626g_530_630_706180609
Продам телефон,1 000   ₽,Бунинская аллея,https://www.avito.ru/moskva/telefony/prodam_telefon_1698117919
Корпус и тачпад от HTC ONE PN07100 б/у,200   ₽,Волоколамская,https://www.avito.ru/moskva/telefony/korpus_i_tachpad_ot_htc_one_pn07100_bu_1174163052
Вв99100 для HTC G5 G7 Nexus One desire t9188 A8180,350   ₽,Южная,https://www.avito.ru/moskva/telefony/vv99100_dlya_htc_g5_g7_nexus_one_desire_t9188_a8180_1130211624
Качественный тайваньский смартфон HTC V6,4 500   ₽,Выхино,https://www.avito.ru/moskva/telefony/kachestvennyy_tayvanskiy_smartfon_htc_v6_1049845886
Кабель USB/micro Rock Flat 1M,350   ₽,Южная,https://www.avito.ru/moskva/telefony/kabel_usbmicro_rock_flat_1m_1165463169
Телефон,1 000   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/telefon_1807644841
"Чехол-книжка LG D855/G3, HTC NEW ONE/M8",50   ₽,Профсоюзная,https://www.avito.ru/moskva/telefony/chehol-knizhka_lg_d855g3_htc_new_onem8_1796663749
Чехол для телефона,300   ₽,Печатники,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_1505879523
Чехол новый на HTC M9,650   ₽,Улица Дмитриевского,https://www.avito.ru/moskva/telefony/chehol_novyy_na_htc_m9_1367511369
Коммуникатор с функцией GPS,2 700   ₽,Лермонтовский проспект,https://www.avito.ru/moskva/telefony/kommunikator_s_funktsiey_gps_916672197
Дисплей для Huawei 4c Pro / TIT-L01 с сенсором,800   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_dlya_huawei_4c_pro_tit-l01_s_sensorom_1358260063
Держатель Sim-карты HTC One E8,400   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_e8_780001073
Держатель Sim-карты HTC One Mini 2,250   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_mini_2_780021539
Исправный смартфон qtek S100(HTC I mate JAM),2 000   ₽,ВДНХ,https://www.avito.ru/moskva/telefony/ispravnyy_smartfon_qtek_s100htc_i_mate_jam_1078907325
Gsmk cryptophone 400I,7 000   ₽,Пражская,https://www.avito.ru/moskva/telefony/gsmk_cryptophone_400i_1277211676
"Телефоны б/у,nokia, HTC",2 000   ₽,Новокузнецкая,https://www.avito.ru/moskva/telefony/telefony_bunokia_htc_1096394733
Дисплей с сенсором HTC Desire 700,800   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_desire_700_587040629
Дисплей для Meizu Pro 6 / 6S (M570h) с тачскрином,3 500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_dlya_meizu_pro_6_6s_m570h_s_tachskrinom_1022990746
Смартфоны нтс,3 500   ₽,Кунцевская,https://www.avito.ru/moskva/telefony/smartfony_nts_1602296955
"HTC Desire A8181, desire S",1 200   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/htc_desire_a8181_desire_s_1226486761
Телефон ThL2015,3 000   ₽,Киевская,https://www.avito.ru/moskva/telefony/telefon_thl2015_1249169076
Наушники к телефону,200   ₽,Планерная,https://www.avito.ru/moskva/telefony/naushniki_k_telefonu_1767659124
Новый Чехол-Повязка Для Бега,250   ₽,Свиблово,https://www.avito.ru/moskva/telefony/novyy_chehol-povyazka_dlya_bega_1097139997
Кабель для заряда microusb HTC,200   ₽,Текстильщики,https://www.avito.ru/moskva/telefony/kabel_dlya_zaryada_microusb_htc_1317085081
Два телефона на запчасти,500   ₽,Говорово,https://www.avito.ru/moskva/telefony/dva_telefona_na_zapchasti_1800567728
Чехол кожаный для смартфона HTC Desire 600 65х135,220   ₽,Кунцевская,https://www.avito.ru/moskva/telefony/chehol_kozhanyy_dlya_smartfona_htc_desire_600_65h135_1135110672
Телефон нтс,1 500   ₽,Тропарево,https://www.avito.ru/moskva/telefony/telefon_nts_1277670450
Держатель Sim-карты HTC One Mini (разные цвета),250   ₽,Савеловская,https://www.avito.ru/moskva/telefony/derzhatel_sim-karty_htc_one_mini_raznye_tsveta_932239100
Дисплей Lenovo Vibe Z Z2 Z90 shot P70 K910 P1 K5,850   ₽,Белорусская,https://www.avito.ru/moskva/telefony/displey_lenovo_vibe_z_z2_z90_shot_p70_k910_p1_k5_792118557
Дисплей в рамке HTC One M7 Чёрный,800   ₽,Римская,https://www.avito.ru/moskva/telefony/displey_v_ramke_htc_one_m7_chernyy_1804736726
Смартфон нтс Increpible S,1 000   ₽,Планерная,https://www.avito.ru/moskva/telefony/smartfon_nts_increpible_s_1498194449
Металлический бампер для htc e8,150   ₽,Бибирево,https://www.avito.ru/moskva/telefony/metallicheskiy_bamper_dlya_htc_e8_935108531
"Телефоны LG,SAMSUNG, htc",4 000   ₽,Фили,https://www.avito.ru/moskva/telefony/telefony_lgsamsung_htc_1596797434
Продам телефоны (на запчасти),3 000   ₽,Люблино,https://www.avito.ru/moskva/telefony/prodam_telefony_na_zapchasti_1820990427
Защитное противоударное стекло для HTC Desire 620,150   ₽,Отрадное,https://www.avito.ru/moskva/telefony/zaschitnoe_protivoudarnoe_steklo_dlya_htc_desire_620_961529442
Дисплей с тачскрином Xiaomi Redmi Note 4 Золото,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_tachskrinom_xiaomi_redmi_note_4_zoloto_1156507040
Телефоны Oyster Lipetsk и HTC Touch Viva T2223,Цена не указана,Авиамоторная,https://www.avito.ru/moskva/telefony/telefony_oyster_lipetsk_i_htc_touch_viva_t2223_898765705
Чехол и клавиатура HTC X7500 в идеальном состоянии,1 500   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/chehol_i_klaviatura_htc_x7500_v_idealnom_sostoyanii_1506073735
Sony Xperia XA1 Dual G3112 Pink 32GB рст,4 500   ₽,Арбатская,https://www.avito.ru/moskva/telefony/sony_xperia_xa1_dual_g3112_pink_32gb_rst_1797933322
Наушники,500   ₽,Площадь революции,https://www.avito.ru/moskva/telefony/naushniki_1068095527
"Акб Philips,Nokia,HTC one m8,SAMSUNG",100   ₽,Митино,https://www.avito.ru/moskva/telefony/akb_philipsnokiahtc_one_m8samsung_1819030956
Телефоны в основном на запчасти,1 200   ₽,Планерная,https://www.avito.ru/moskva/telefony/telefony_v_osnovnom_na_zapchasti_334260987
Продам трафареты BGA и шарики,1 000   ₽,Проспект Вернадского,https://www.avito.ru/moskva/telefony/prodam_trafarety_bga_i_shariki_1535996640
Смартфон новый Honor 10 lite 64gb синий сапфир рст,10 900   ₽,Ломоносовский проспект,https://www.avito.ru/moskva/telefony/smartfon_novyy_honor_10_lite_64gb_siniy_sapfir_rst_1844847793
Защитная пленка Nillkin для HTC 10,150   ₽,Электрозаводская,https://www.avito.ru/moskva/telefony/zaschitnaya_plenka_nillkin_dlya_htc_10_1494275530
Смартфон нтс,500   ₽,Андроновка,https://www.avito.ru/moskva/telefony/smartfon_nts_1800596629
"Htc, fly, SAMSUNG, nokia, ark",7 000   ₽,Дмитровская,https://www.avito.ru/moskva/telefony/htc_fly_samsung_nokia_ark_1807975091
Чехол для мобильного телефона,600   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/chehol_dlya_mobilnogo_telefona_713168538
Беспроводное зарядное устройство topk 10W,500   ₽,Люблино,https://www.avito.ru/moskva/telefony/besprovodnoe_zaryadnoe_ustroystvo_topk_10w_1811084493
"Нтс С620е, Windows Phone 8",500   ₽,Марксистская,https://www.avito.ru/moskva/telefony/nts_s620e_windows_phone_8_1820315725
Huawei y5 mya-l22 плата,300   ₽,Крестьянская застава,https://www.avito.ru/moskva/telefony/huawei_y5_mya-l22_plata_1266498604
Продажа телефона,1 800   ₽,Нагорная,https://www.avito.ru/moskva/telefony/prodazha_telefona_1533728655
"Новые чехлы на SAMSUNG и HTC, пленка в комплекте",350   ₽,Щелковская,https://www.avito.ru/moskva/telefony/novye_chehly_na_samsung_i_htc_plenka_v_komplekte_1193145190
Стекло на айфон 8,200   ₽,Строгино,https://www.avito.ru/moskva/telefony/steklo_na_ayfon_8_1437190490
Запчасть для телефона,1 000   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/zapchast_dlya_telefona_997742846
Телефоны на запчасти,100   ₽,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_724267686
Новый (комплект в коробке) смартфон RoverPC Pro G7,2 800   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/novyy_komplekt_v_korobke_smartfon_roverpc_pro_g7_1758287151
"Новые чехлы spigen для HTC One M9, iPhone X",1 000   ₽,Беломорская,https://www.avito.ru/moskva/telefony/novye_chehly_spigen_dlya_htc_one_m9_iphone_x_1050003487
EarPods Apple iPhone 6S 6 5S 5 оптом и в розницу,100   ₽,Савеловская,https://www.avito.ru/moskva/telefony/earpods_apple_iphone_6s_6_5s_5_optom_i_v_roznitsu_1171144536
Водонепроницаемый чехол для телефона с держателем,400   ₽,Марксистская,https://www.avito.ru/moskva/telefony/vodonepronitsaemyy_chehol_dlya_telefona_s_derzhatelem_1800978363
Провод для зарядки USB-micro USB,500   ₽,Коньково,https://www.avito.ru/moskva/telefony/provod_dlya_zaryadki_usb-micro_usb_1232683557
SAMSUNG j1(2016) +Higscreen Boost 2 se +HTC,7 000   ₽, ,https://www.avito.ru/moskva_zelenograd/telefony/samsung_j12016_higscreen_boost_2_se_htc_1779606122?slocation=637640
Белые фирменные наушники htc длина 1 метр Обмен,1 250   ₽,Орехово,https://www.avito.ru/moskva/telefony/belye_firmennye_naushniki_htc_dlina_1_metr_obmen_520543717
Телефон нтс б/у+Модем,390   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/telefon_nts_bumodem_1019421265
Чехол на сони xz премиум и сони xz 2,500   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/chehol_na_soni_xz_premium_i_soni_xz_2_1038157422
Автомобильная зарядка Nokia HTC,50   ₽,Ясенево,https://www.avito.ru/moskva/telefony/avtomobilnaya_zaryadka_nokia_htc_1782479332
Нтс Wildfire S продам на запчасти,700   ₽,Домодедовская,https://www.avito.ru/moskva/telefony/nts_wildfire_s_prodam_na_zapchasti_359404508
S710e,1 500   ₽,Митино,https://www.avito.ru/moskva/telefony/s710e_1127888620
Чехол,100   ₽,Кунцевская,https://www.avito.ru/moskva/telefony/chehol_1203006105
Коммуникаторы windows mobile 6.5 WM6.5 WM60 p3470,300   ₽,Селигерская,https://www.avito.ru/moskva/telefony/kommunikatory_windows_mobile_6.5_wm6.5_wm60_p3470_277929754
"Гарнитура Siemens (S55, S65), Benq, SE, HTC",99   ₽,Трубная,https://www.avito.ru/moskva/telefony/garnitura_siemens_s55_s65_benq_se_htc_442089476
4 акб для сот. телефонов и корпуса htс Desire 616,99   ₽,Люблино,https://www.avito.ru/moskva/telefony/4_akb_dlya_sot._telefonov_i_korpusa_hts_desire_616_1762288234
Продажа смартфона,3 300   ₽,Строгино,https://www.avito.ru/moskva/telefony/prodazha_smartfona_1443536710
